time,frequency
0.024999999999996022,0.0
0.03499999999999602,0.0
0.04499999999999602,0.0
0.054999999999996024,0.0
0.06499999999999602,0.0
0.07499999999999603,0.0
0.08499999999999602,0.0
0.09499999999999603,0.0
0.10499999999999603,0.0
0.11499999999999602,0.0
0.12499999999999603,0.0
0.134999999999996,0.0
0.14499999999999602,0.0
0.15499999999999603,0.0
0.16499999999999604,0.0
0.17499999999999602,0.0
0.18499999999999603,0.0
0.19499999999999604,0.0
0.20499999999999602,0.0
0.21499999999999603,0.0
0.22499999999999604,0.0
0.23499999999999602,0.0
0.24499999999999603,0.0
0.254999999999996,0.0
0.264999999999996,0.0
0.274999999999996,0.0
0.28499999999999603,0.0
0.29499999999999604,0.0
0.30499999999999605,0.0
0.314999999999996,0.0
0.324999999999996,0.0
0.334999999999996,0.0
0.34499999999999603,0.0
0.35499999999999604,0.0
0.36499999999999605,0.0
0.37499999999999606,0.0
0.384999999999996,0.0
0.394999999999996,0.0
0.40499999999999603,0.0
0.41499999999999604,0.0
0.42499999999999605,0.0
0.43499999999999606,0.0
0.444999999999996,0.0
0.454999999999996,0.0
0.464999999999996,0.0
0.47499999999999604,0.0
0.48499999999999605,0.0
0.49499999999999605,0.0
0.504999999999996,0.0
0.514999999999996,0.0
0.524999999999996,0.0
0.534999999999996,0.0
0.544999999999996,0.0
0.554999999999996,0.0
0.5649999999999961,0.0
0.5749999999999961,0.0
0.5849999999999961,0.0
0.5949999999999961,0.0
0.604999999999996,0.0
0.614999999999996,0.0
0.624999999999996,0.0
0.634999999999996,0.0
0.644999999999996,0.0
0.654999999999996,0.0
0.664999999999996,0.0
0.674999999999996,0.0
0.6849999999999961,0.0
0.6949999999999961,0.0
0.7049999999999961,0.0
0.7149999999999961,0.0
0.7249999999999961,0.0
0.734999999999996,0.0
0.744999999999996,0.0
0.754999999999996,0.0
0.764999999999996,0.0
0.774999999999996,0.0
0.784999999999996,0.0
0.794999999999996,0.0
0.804999999999996,0.0
0.8149999999999961,0.0
0.8249999999999961,0.0
