time,frequency
0.019999999999997017,0.0
0.029999999999997015,0.0
0.03999999999999702,0.0
0.04999999999999702,0.0
0.059999999999997014,0.0
0.06999999999999702,0.0
0.07999999999999702,0.0
0.08999999999999703,0.0
0.09999999999999702,0.0
0.10999999999999702,0.0
0.11999999999999703,0.0
0.129999999999997,0.0
0.13999999999999702,0.0
0.14999999999999702,0.0
0.15999999999999703,0.0
0.16999999999999701,0.0
0.17999999999999702,0.0
0.18999999999999703,0.0
0.199999999999997,0.0
0.20999999999999702,0.0
0.21999999999999703,0.0
0.229999999999997,0.0
0.23999999999999702,0.0
0.24999999999999703,0.0
0.259999999999997,0.0
0.269999999999997,0.0
0.27999999999999703,0.0
0.28999999999999704,0.0
0.29999999999999705,0.0
0.309999999999997,0.0
0.319999999999997,0.0
0.329999999999997,0.0
0.339999999999997,0.0
0.34999999999999704,0.0
0.35999999999999704,0.0
0.36999999999999705,0.0
0.379999999999997,0.0
0.389999999999997,0.0
0.399999999999997,0.0
0.40999999999999703,0.0
0.41999999999999704,0.0
0.42999999999999705,0.0
0.439999999999997,0.0
0.449999999999997,0.0
0.459999999999997,0.0
0.46999999999999703,0.0
0.47999999999999704,0.0
0.48999999999999705,0.0
0.499999999999997,0.0
0.509999999999997,0.0
0.519999999999997,0.0
0.529999999999997,0.0
0.539999999999997,0.0
0.549999999999997,0.0
0.5599999999999971,0.0
0.5699999999999971,0.0
0.5799999999999971,0.0
0.5899999999999971,0.0
0.599999999999997,0.0
0.609999999999997,0.0
0.619999999999997,0.0
0.629999999999997,0.0
0.639999999999997,0.0
0.649999999999997,0.0
0.659999999999997,0.0
0.669999999999997,0.0
0.679999999999997,0.0
0.6899999999999971,0.0
0.6999999999999971,0.0
0.7099999999999971,0.0
0.7199999999999971,0.0
0.729999999999997,0.0
0.739999999999997,0.0
0.749999999999997,0.0
0.759999999999997,0.0
0.769999999999997,0.0
0.779999999999997,0.0
0.789999999999997,0.0
0.799999999999997,0.0
0.8099999999999971,0.0
0.8199999999999971,0.0
0.8299999999999971,0.0
0.8399999999999971,0.0
0.8499999999999971,0.0
0.859999999999997,0.0
0.869999999999997,0.0
0.879999999999997,0.0
0.889999999999997,0.0
0.899999999999997,0.0
0.909999999999997,0.0
0.919999999999997,0.0
0.929999999999997,0.0
0.9399999999999971,0.0
0.9499999999999971,0.0
0.9599999999999971,0.0
0.9699999999999971,0.0
0.979999999999997,0.0
0.989999999999997,0.0
0.999999999999997,0.0
1.009999999999997,0.0
1.019999999999997,0.0
1.029999999999997,0.0
1.039999999999997,0.0
1.049999999999997,0.0
1.059999999999997,0.0
1.069999999999997,0.0
1.079999999999997,0.0
1.089999999999997,0.0
1.099999999999997,0.0
1.109999999999997,0.0
1.119999999999997,0.0
1.129999999999997,0.0
1.139999999999997,0.0
1.149999999999997,0.0
1.159999999999997,0.0
1.169999999999997,0.0
1.1799999999999968,0.0
1.1899999999999968,0.0
1.1999999999999968,0.0
1.2099999999999969,0.0
1.2199999999999969,0.0
1.2299999999999969,0.0
1.2399999999999969,0.0
1.249999999999997,0.0
1.259999999999997,0.0
1.269999999999997,0.0
1.279999999999997,0.0
1.289999999999997,0.0
1.299999999999997,0.0
1.309999999999997,0.0
1.319999999999997,0.0
1.329999999999997,0.0
1.339999999999997,0.0
1.349999999999997,0.0
1.359999999999997,0.0
1.369999999999997,0.0
1.379999999999997,0.0
1.389999999999997,0.0
1.399999999999997,0.0
1.409999999999997,0.0
1.419999999999997,0.0
1.4299999999999968,0.0
1.4399999999999968,0.0
1.4499999999999968,0.0
1.4599999999999969,0.0
1.4699999999999969,0.0
1.4799999999999969,0.0
1.4899999999999969,0.0
1.499999999999997,0.0
1.509999999999997,0.0
1.519999999999997,0.0
1.529999999999997,0.0
1.539999999999997,0.0
1.549999999999997,0.0
1.559999999999997,0.0
1.569999999999997,0.0
1.579999999999997,0.0
1.589999999999997,0.0
1.599999999999997,0.0
1.609999999999997,0.0
1.619999999999997,0.0
1.629999999999997,0.0
1.639999999999997,0.0
1.649999999999997,0.0
1.659999999999997,0.0
1.669999999999997,0.0
1.679999999999997,85.41183412076134
1.6899999999999968,104.83476750202098
1.6999999999999968,103.76852455116614
1.7099999999999969,103.52061506252215
1.7199999999999969,102.68098073586894
1.7299999999999969,101.81175462559436
1.7399999999999969,101.92237825725641
1.749999999999997,101.39726490638091
1.759999999999997,102.42643695615712
1.769999999999997,105.8407824739011
